1.32892	6644.6	2.29968
1.32881	6644.03	2.86663
1.32877	6643.83	3.0671
1.32873	6643.63	3.26967
1.32869	6643.46	3.43152
1.32868	6643.42	3.47176
1.32874	6643.7	3.19581
1.32879	6643.95	2.94933
1.32886	6644.32	2.57233
1.3289	6644.5	2.39741
1.3289	6644.48	2.41476
1.32879	6643.96	2.93415
1.32881	6644.04	2.85062
1.32885	6644.24	2.65734
1.32881	6644.03	2.86617
1.32889	6644.44	2.45463
1.32886	6644.29	2.60759
1.32897	6644.86	2.03241
1.32896	6644.8	2.09608
1.32895	6644.75	2.14297
1.32889	6644.45	2.44193
1.32888	6644.42	2.47624
1.32899	6644.93	1.96754
1.32899	6644.94	1.95801
1.3289	6644.48	2.41286
1.32892	6644.62	2.2739
1.32881	6644.07	2.82581
1.32879	6643.96	2.93797
1.3288	6644.01	2.88233
1.3287	6643.49	3.40162
1.32864	6643.18	3.71437
1.32863	6643.17	3.72136
1.32863	6643.15	3.7489
1.32863	6643.14	3.75508
1.32863	6643.17	3.72111
1.3287	6643.49	3.40811
1.3288	6644.01	2.88414
1.32878	6643.91	2.98442
1.32877	6643.86	3.03683
1.32881	6644.03	2.86681
1.32869	6643.47	3.42729
1.32882	6644.1	2.79985
1.32888	6644.41	2.4904
1.32878	6643.92	2.97269
1.32879	6643.93	2.96183
1.32887	6644.34	2.55851
1.32898	6644.88	2.01814
1.32896	6644.82	2.07604
1.32896	6644.78	2.11288
1.32891	6644.55	2.34953
1.32888	6644.4	2.49147
1.32888	6644.4	2.4959
1.32895	6644.73	2.16925
1.32892	6644.59	2.307
1.32893	6644.63	2.26386
1.32893	6644.66	2.23475
1.32908	6645.4	1.49836
1.32907	6645.36	1.53092
1.32901	6645.07	1.8265
1.32902	6645.09	1.80873
1.32901	6645.04	1.85418
1.3291	6645.52	1.37861
1.32914	6645.7	1.19295
1.32919	6645.97	0.929589
1.32913	6645.65	1.24132
1.32906	6645.31	1.58569
1.32906	6645.31	1.58921
1.32906	6645.3	1.59654
1.32914	6645.69	1.2035
1.32914	6645.71	1.18562
1.32922	6646.08	0.813058
1.32924	6646.19	0.70904
1.3293	6646.5	0.398853
1.32925	6646.27	0.629428
1.32915	6645.75	1.1431
1.32918	6645.92	0.976933
1.32918	6645.91	0.98069
1.32919	6645.93	0.96417
1.32918	6645.92	0.975118
1.32918	6645.89	1.00607
1.32909	6645.45	1.44088
1.32899	6644.94	1.95254
1.32909	6645.46	1.44042
1.32908	6645.41	1.48902
1.32912	6645.59	1.3096
1.329	6645.02	1.87616
1.32901	6645.05	1.84612
1.32896	6644.78	2.11813
1.32885	6644.25	2.64509
1.32883	6644.14	2.75987
1.32879	6643.93	2.96087
1.3288	6643.99	2.90305
1.32887	6644.35	2.54978
1.32896	6644.82	2.08033
1.3291	6645.49	1.40481
1.32904	6645.19	1.70162
1.32907	6645.37	1.5276
1.32912	6645.6	1.292
1.32913	6645.63	1.26591
1.32913	6645.66	1.23794
1.32908	6645.4	1.49757
1.32907	6645.36	1.53874
1.32911	6645.57	1.32387
1.32908	6645.38	1.51899
1.3291	6645.5	1.39395
1.32908	6645.38	1.51061
1.32915	6645.74	1.155
1.32923	6646.16	0.735412
1.32925	6646.23	0.666505
1.3292	6646	0.89819
1.32912	6645.58	1.31708
1.32913	6645.67	1.2291
1.32929	6646.44	0.453427
1.32934	6646.69	0.209696
1.32934	6646.68	0.216483
1.32933	6646.65	0.24756
1.32938	6646.89	0.00236013
1.32935	6646.74	0.153832
1.32937	6646.84	0.0567182
1.32934	6646.68	0.214951
1.32937	6646.85	0.0461981
1.32933	6646.64	0.260232
1.32929	6646.46	0.432905
1.32937	6646.84	0.0561443
1.32935	6646.76	0.135165
1.32931	6646.57	0.330295
1.32928	6646.39	0.506077
1.32931	6646.57	0.326024
1.32934	6646.68	0.213826
1.32934	6646.68	0.215729
1.32923	6646.13	0.766658
1.32923	6646.14	0.758515
1.32921	6646.05	0.843945
1.32921	6646.05	0.845821
1.32932	6646.59	0.307692
1.32928	6646.41	0.487536
1.32928	6646.4	0.491032
1.32929	6646.44	0.457831
1.32929	6646.45	0.444089
1.32934	6646.71	0.185988
1.32935	6646.77	0.129674
1.32933	6646.66	0.233473
1.32929	6646.45	0.44257
1.32927	6646.36	0.536725
1.32925	6646.27	0.630468
1.32923	6646.17	0.73035
1.32929	6646.43	0.464839
1.3293	6646.48	0.418107
1.32931	6646.53	0.36917
1.32933	6646.65	0.245276
1.32938	6646.89	0.00981154
1.32936	6646.8	0.0922256
1.32937	6646.86	0.0386801
1.32933	6646.65	0.24875
1.32933	6646.63	0.266268
1.32934	6646.72	0.172927
1.32934	6646.7	0.198475
1.32938	6646.89	0.00895509
1.32938	6646.89	0.00321178
1.32928	6646.42	0.479116
1.32938	6646.88	0.013601
1.32932	6646.58	0.312476
1.32929	6646.43	0.463401
1.32929	6646.44	0.460524
1.32935	6646.73	0.167953
1.32926	6646.28	0.61652
1.32924	6646.18	0.711771
1.32932	6646.62	0.279794
1.3293	6646.51	0.385189
1.32931	6646.54	0.357594
1.32938	6646.88	0.0158409
1.32936	6646.8	0.0938391
1.32926	6646.29	0.60811
1.32919	6645.95	0.945985
1.32918	6645.9	0.991537
1.3293	6646.51	0.389053
1.32915	6645.74	1.1548
1.32901	6645.07	1.82626
1.32922	6646.09	0.801543
1.32919	6645.96	0.938519
1.32919	6645.95	0.940848
1.32912	6645.58	1.31297
1.32905	6645.27	1.62313
1.32905	6645.25	1.64296
1.32906	6645.32	1.57808
1.32902	6645.12	1.77409
1.329	6645.02	1.87868
1.32895	6644.77	2.12589
1.32895	6644.76	2.13272
1.32896	6644.8	2.09637
1.32892	6644.58	2.31203
1.32894	6644.71	2.18282
1.32897	6644.84	2.05204
1.32894	6644.71	2.18145
1.32896	6644.82	2.07421
1.32896	6644.78	2.11139
1.32892	6644.59	2.30077
1.32892	6644.61	2.28713
1.32891	6644.55	2.34834
1.32893	6644.66	2.23388
1.32895	6644.74	2.15381
1.32888	6644.4	2.49794
1.32892	6644.6	2.29141
1.32899	6644.93	1.9701
1.32898	6644.91	1.9855
1.32897	6644.85	2.04594
1.32897	6644.84	2.0571
1.32886	6644.3	2.59942
1.3289	6644.5	2.39299
1.32889	6644.43	2.46817
1.32892	6644.62	2.27121
1.32892	6644.58	2.31791
1.32891	6644.54	2.35709
1.32892	6644.58	2.31653
1.32894	6644.72	2.17187
1.32895	6644.73	2.16332
1.32891	6644.54	2.35156
1.32885	6644.27	2.622
1.32902	6645.12	1.7769
1.32901	6645.04	1.85345
1.32904	6645.22	1.67363
1.32916	6645.82	1.08004
1.32909	6645.47	1.42349
1.32908	6645.39	1.50104
1.32902	6645.08	1.81923
1.32901	6645.06	1.83492
1.329	6645.02	1.87386
1.32911	6645.53	1.36636
1.32915	6645.77	1.12966
1.32916	6645.79	1.10286
1.32915	6645.73	1.16741
1.32905	6645.24	1.66015
1.32905	6645.24	1.65322
1.32911	6645.54	1.357
1.32908	6645.42	1.47986
1.32906	6645.32	1.57642
1.32902	6645.1	1.79997
1.32901	6645.06	1.83297
1.32898	6644.89	2.00301
1.32911	6645.54	1.36016
1.32928	6646.41	0.482353
1.32928	6646.38	0.512124
1.3293	6646.52	0.378551
1.32918	6645.9	0.995799
1.32924	6646.19	0.70705
1.32924	6646.21	0.684399
1.32923	6646.17	0.724637
1.32933	6646.64	0.260153
1.32932	6646.61	0.282849
1.32937	6646.86	0.0362253
1.32934	6646.72	0.179154
1.32925	6646.24	0.655844
1.32917	6645.84	1.05559
1.32906	6645.32	1.58009
1.32899	6644.96	1.93131
1.32893	6644.66	2.23291
1.32901	6645.06	1.83776
1.32903	6645.15	1.74074
1.32898	6644.88	2.01744
1.32904	6645.2	1.6977
1.32909	6645.47	1.42627
1.32908	6645.39	1.50239
1.32903	6645.17	1.72951
1.32902	6645.08	1.81428
1.32901	6645.06	1.83416
1.32902	6645.09	1.80723
1.32894	6644.72	2.17484
1.32901	6645.03	1.86126
1.32911	6645.53	1.36118
1.32913	6645.63	1.26815
1.32911	6645.55	1.34421
1.32912	6645.58	1.31097
1.32912	6645.59	1.3043
1.32906	6645.29	1.60536
1.32898	6644.91	1.98891
1.329	6644.99	1.90173
1.32904	6645.2	1.69778
1.32901	6645.07	1.8207
1.32919	6645.96	0.939638
1.32909	6645.44	1.45546
1.32918	6645.89	1.00836
1.32911	6645.56	1.33519
1.32915	6645.77	1.12183
1.32911	6645.53	1.36661
1.32901	6645.05	1.84516
1.32903	6645.17	1.72808
1.32901	6645.05	1.84926
1.32902	6645.08	1.81508
1.32907	6645.33	1.56834
1.32898	6644.92	1.97753
1.32899	6644.97	1.92686
1.32885	6644.24	2.6526
1.32879	6643.93	2.96982
1.3288	6644.02	2.88003
1.32885	6644.23	2.66681
1.32884	6644.21	2.68283
1.32883	6644.17	2.72661
1.32883	6644.13	2.76498
1.32875	6643.75	3.14623
1.32874	6643.71	3.18672
1.32871	6643.57	3.32434
1.32874	6643.69	3.20113
1.32877	6643.85	3.04758
1.32868	6643.42	3.47767
1.32884	6644.18	2.71747
1.32884	6644.21	2.69044
1.32901	6645.04	1.85946
1.32889	6644.45	2.44521
1.32885	6644.25	2.64589
1.3288	6643.99	2.90422
1.32876	6643.79	3.10442
1.32879	6643.93	2.96724
